%META:TOPICINFO{author="TWikiGuest" date="1446088741" format="1.1" version="1.2720"}%
%META:TOPICPARENT{name="WebHome"}%
---++ Statistics for <nop>%WEB% Web

| *Month:* | *Topic <br /> views:* | *Topic <br /> saves:* | *File <br /> uploads:* | *Most popular <br /> topic views:* | *Top contributors for <br /> topic save and uploads:* |
| Jan 2015 |  2533 |  0 |  0 | 1291 [[ComparisonOfExistingSolutions]]<br />732 [[WebHome]]<br />204 [[WebStatistics]]<br />&nbsp;91 [[WebPreferences]]<br />&nbsp;30 [[WebChanges]]<br />&nbsp;23 [[WebNotify]]<br />&nbsp;19 [[WebIndex]]<br />&nbsp;16 [[WebSearchAdvanced]]<br />&nbsp;16 [[WebTopicList]]<br />&nbsp;16 [[WebSearch]]<br />&nbsp;&nbsp;8 [[WebTopicCreator]] |  |
| Dec 2014 |  2556 |  0 |  0 | 1489 [[ComparisonOfExistingSolutions]]<br />587 [[WebHome]]<br />196 [[WebStatistics]]<br />&nbsp;85 [[WebPreferences]]<br />&nbsp;50 [[WebChanges]]<br />&nbsp;28 [[WebIndex]]<br />&nbsp;25 [[WebNotify]]<br />&nbsp;12 [[WebLeftBar]]<br />&nbsp;11 [[WebTopicList]]<br />&nbsp;11 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;8 [[WebSearch]] |  |
| Nov 2014 |  3385 |  0 |  0 | 1455 [[ComparisonOfExistingSolutions]]<br />1116 [[WebHome]]<br />398 [[WebStatistics]]<br />125 [[WebPreferences]]<br />&nbsp;56 [[WebChanges]]<br />&nbsp;42 [[WebNotify]]<br />&nbsp;22 [[WebIndex]]<br />&nbsp;21 [[WebSearchAdvanced]]<br />&nbsp;16 [[WebTopicList]]<br />&nbsp;14 [[WebSearch]]<br />&nbsp;10 [[Criterion10GeneralComments]] |  |
| Oct 2014 |  1665 |  0 |  0 | 532 [[WebHome]]<br />487 [[ComparisonOfExistingSolutions]]<br />314 [[WebStatistics]]<br />118 [[WebPreferences]]<br />&nbsp;32 [[WebNotify]]<br />&nbsp;29 [[WebChanges]]<br />&nbsp;19 [[WebSearchAdvanced]]<br />&nbsp;18 [[WebSearch]]<br />&nbsp;15 [[WebIndex]]<br />&nbsp;13 [[WebLeftBar]]<br />&nbsp;11 [[WebTopicList]] |  |
| Sep 2014 |  319 |  0 |  0 | 156 [[WebHome]]<br />&nbsp;22 [[WebNotify]]<br />&nbsp;14 [[WebChanges]]<br />&nbsp;12 [[WebPreferences]]<br />&nbsp;12 [[ComparisonOfExistingSolutions]]<br />&nbsp;11 [[WebTopicList]]<br />&nbsp;10 [[WebStatistics]]<br />&nbsp;&nbsp;8 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;8 [[WebLeftBar]]<br />&nbsp;&nbsp;7 [[WebIndex]]<br />&nbsp;&nbsp;6 [[WebSearch]] |  |
| Aug 2014 |  1114 |  1 |  0 | 426 [[WebHome]]<br />396 [[ComparisonOfExistingSolutions]]<br />&nbsp;59 [[WebPreferences]]<br />&nbsp;45 [[WebChanges]]<br />&nbsp;30 [[WebStatistics]]<br />&nbsp;22 [[WebNotify]]<br />&nbsp;18 [[WebIndex]]<br />&nbsp;15 [[WebTopicList]]<br />&nbsp;10 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;7 [[Criterion9GeneralComments]]<br />&nbsp;&nbsp;7 [[WebLeftBar]] | &nbsp;&nbsp;1 Main.MartinKalfatovic |
| Jul 2014 |  2618 |  0 |  0 | 1144 [[ComparisonOfExistingSolutions]]<br />826 [[WebHome]]<br />244 [[WebStatistics]]<br />108 [[WebPreferences]]<br />&nbsp;58 [[WebChanges]]<br />&nbsp;44 [[WebNotify]]<br />&nbsp;22 [[WebSearch]]<br />&nbsp;21 [[WebSearchAdvanced]]<br />&nbsp;21 [[WebIndex]]<br />&nbsp;15 [[WebTopicList]]<br />&nbsp;&nbsp;9 [[Criterion10GeneralComments]] |  |
| Jun 2014 |  598 |  0 |  0 | 256 [[WebHome]]<br />223 [[ComparisonOfExistingSolutions]]<br />&nbsp;49 [[WebStatistics]]<br />&nbsp;13 [[WebNotify]]<br />&nbsp;10 [[WebPreferences]]<br />&nbsp;&nbsp;7 [[WebTopicList]]<br />&nbsp;&nbsp;7 [[WebIndex]]<br />&nbsp;&nbsp;6 [[WebChanges]]<br />&nbsp;&nbsp;4 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;3 [[Criterion9GeneralComments]]<br />&nbsp;&nbsp;2 [[WebSearch]] |  |
| May 2014 |  649 |  0 |  0 | 223 [[WebHome]]<br />169 [[ComparisonOfExistingSolutions]]<br />&nbsp;53 [[WebStatistics]]<br />&nbsp;30 [[WebChanges]]<br />&nbsp;26 [[WebPreferences]]<br />&nbsp;18 [[WebNotify]]<br />&nbsp;16 [[WebTopicList]]<br />&nbsp;11 [[WebSearchAdvanced]]<br />&nbsp;11 [[WebIndex]]<br />&nbsp;&nbsp;8 [[WebSearch]]<br />&nbsp;&nbsp;7 [[WebTopicCreator]] |  |
| Apr 2014 |  1208 |  0 |  0 | 473 [[WebHome]]<br />418 [[ComparisonOfExistingSolutions]]<br />&nbsp;79 [[WebStatistics]]<br />&nbsp;42 [[WebPreferences]]<br />&nbsp;30 [[WebChanges]]<br />&nbsp;25 [[WebNotify]]<br />&nbsp;19 [[WebSearchAdvanced]]<br />&nbsp;17 [[WebTopicList]]<br />&nbsp;11 [[WebSearch]]<br />&nbsp;&nbsp;7 [[WebTopicCreator]]<br />&nbsp;&nbsp;7 [[WebIndex]] |  |
| Mar 2014 |  572 |  0 |  0 | 261 [[WebHome]]<br />164 [[ComparisonOfExistingSolutions]]<br />&nbsp;19 [[WebStatistics]]<br />&nbsp;14 [[WebTopicList]]<br />&nbsp;13 [[WebNotify]]<br />&nbsp;11 [[WebPreferences]]<br />&nbsp;10 [[WebChanges]]<br />&nbsp;&nbsp;8 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;6 [[WebIndex]]<br />&nbsp;&nbsp;6 [[WebLeftBar]]<br />&nbsp;&nbsp;6 [[Criterion11GeneralComments]] |  |
| Feb 2014 |  7193 |  0 |  0 | 5403 [[ComparisonOfExistingSolutions]]<br />1180 [[WebHome]]<br />170 [[WebStatistics]]<br />159 [[WebPreferences]]<br />&nbsp;47 [[WebNotify]]<br />&nbsp;30 [[WebTopicList]]<br />&nbsp;30 [[WebChanges]]<br />&nbsp;28 [[WebSearchAdvanced]]<br />&nbsp;19 [[WebLeftBar]]<br />&nbsp;12 [[WebSearch]]<br />&nbsp;11 [[WebTopicCreator]] |  |
| Jan 2014 |  763 |  0 |  0 | 259 [[WebHome]]<br />191 [[ComparisonOfExistingSolutions]]<br />&nbsp;45 [[WebStatistics]]<br />&nbsp;33 [[WebNotify]]<br />&nbsp;31 [[WebPreferences]]<br />&nbsp;29 [[WebChanges]]<br />&nbsp;15 [[WebTopicList]]<br />&nbsp;15 [[WebSearchAdvanced]]<br />&nbsp;11 [[WebIndex]]<br />&nbsp;10 [[Criterion6GeneralComments]]<br />&nbsp;10 [[TaxLitSdLevel3]] |  |
| Dec 2013 |  642 |  0 |  0 | 308 [[WebHome]]<br />&nbsp;73 [[ComparisonOfExistingSolutions]]<br />&nbsp;44 [[WebStatistics]]<br />&nbsp;29 [[WebPreferences]]<br />&nbsp;24 [[WebSearchAdvanced]]<br />&nbsp;22 [[WebChanges]]<br />&nbsp;21 [[WebNotify]]<br />&nbsp;19 [[WebTopicList]]<br />&nbsp;&nbsp;8 [[WebTopicCreator]]<br />&nbsp;&nbsp;8 [[WebSearch]]<br />&nbsp;&nbsp;7 [[Criterion9GeneralComments]] |  |
| Nov 2013 |  690 |  0 |  0 | 307 [[WebHome]]<br />151 [[ComparisonOfExistingSolutions]]<br />&nbsp;26 [[WebChanges]]<br />&nbsp;25 [[WebStatistics]]<br />&nbsp;20 [[WebPreferences]]<br />&nbsp;18 [[WebTopicList]]<br />&nbsp;17 [[WebSearchAdvanced]]<br />&nbsp;17 [[WebNotify]]<br />&nbsp;&nbsp;9 [[Criterion8GeneralComments]]<br />&nbsp;&nbsp;9 [[WebLeftBar]]<br />&nbsp;&nbsp;9 [[Criterion11GeneralComments]] |  |
| Oct 2013 |  851 |  0 |  0 | 339 [[WebHome]]<br />237 [[ComparisonOfExistingSolutions]]<br />&nbsp;27 [[WebPreferences]]<br />&nbsp;27 [[WebStatistics]]<br />&nbsp;25 [[WebTopicList]]<br />&nbsp;25 [[WebChanges]]<br />&nbsp;23 [[WebNotify]]<br />&nbsp;21 [[WebSearchAdvanced]]<br />&nbsp;13 [[WebIndex]]<br />&nbsp;11 [[WebSearch]]<br />&nbsp;&nbsp;9 [[Criterion3GeneralComments]] |  |
| Sep 2013 |  737 |  0 |  0 | 267 [[WebHome]]<br />188 [[ComparisonOfExistingSolutions]]<br />&nbsp;25 [[WebStatistics]]<br />&nbsp;24 [[WebPreferences]]<br />&nbsp;23 [[WebChanges]]<br />&nbsp;19 [[WebTopicList]]<br />&nbsp;19 [[WebSearchAdvanced]]<br />&nbsp;18 [[WebNotify]]<br />&nbsp;15 [[WebIndex]]<br />&nbsp;11 [[Criterion13GeneralComments]]<br />&nbsp;&nbsp;9 [[WebTopicCreator]] |  |
| Aug 2013 |  6566 |  0 |  0 | 5167 [[ComparisonOfExistingSolutions]]<br />1013 [[WebHome]]<br />&nbsp;97 [[WebPreferences]]<br />&nbsp;85 [[WebStatistics]]<br />&nbsp;22 [[WebChanges]]<br />&nbsp;21 [[WebNotify]]<br />&nbsp;17 [[WebTopicList]]<br />&nbsp;17 [[WebSearchAdvanced]]<br />&nbsp;12 [[WebLeftBar]]<br />&nbsp;10 [[WebSearch]]<br />&nbsp;&nbsp;9 [[WebTopicCreator]] |  |
| Jul 2013 |  589 |  0 |  0 | 295 [[WebHome]]<br />&nbsp;75 [[ComparisonOfExistingSolutions]]<br />&nbsp;25 [[WebChanges]]<br />&nbsp;21 [[WebStatistics]]<br />&nbsp;19 [[WebNotify]]<br />&nbsp;18 [[WebTopicList]]<br />&nbsp;16 [[WebSearchAdvanced]]<br />&nbsp;15 [[WebPreferences]]<br />&nbsp;&nbsp;9 [[WebSearch]]<br />&nbsp;&nbsp;8 [[WebIndex]]<br />&nbsp;&nbsp;8 [[Criterion9GeneralComments]] |  |
| Jun 2013 |  587 |  0 |  0 | 284 [[WebHome]]<br />191 [[ComparisonOfExistingSolutions]]<br />&nbsp;28 [[WebChanges]]<br />&nbsp;10 [[WebStatistics]]<br />&nbsp;&nbsp;7 [[WebTopicList]]<br />&nbsp;&nbsp;7 [[Criterion11GeneralComments]]<br />&nbsp;&nbsp;6 [[WebNotify]]<br />&nbsp;&nbsp;6 [[WebPreferences]]<br />&nbsp;&nbsp;5 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;4 [[WebIndex]]<br />&nbsp;&nbsp;4 [[WebSearch]] |  |
| May 2013 |  440 |  0 |  0 | 246 [[WebHome]]<br />&nbsp;98 [[ComparisonOfExistingSolutions]]<br />&nbsp;24 [[WebChanges]]<br />&nbsp;22 [[WebNotify]]<br />&nbsp;12 [[WebStatistics]]<br />&nbsp;&nbsp;8 [[WebPreferences]]<br />&nbsp;&nbsp;6 [[WebLeftBar]]<br />&nbsp;&nbsp;4 [[WebTopicCreator]]<br />&nbsp;&nbsp;4 [[Criterion11GeneralComments]]<br />&nbsp;&nbsp;3 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;3 [[Criterion13GeneralComments]] |  |
| Apr 2013 |  657 |  0 |  0 | 353 [[WebHome]]<br />103 [[ComparisonOfExistingSolutions]]<br />&nbsp;26 [[WebStatistics]]<br />&nbsp;23 [[WebChanges]]<br />&nbsp;21 [[WebNotify]]<br />&nbsp;21 [[WebPreferences]]<br />&nbsp;11 [[WebTopicList]]<br />&nbsp;&nbsp;9 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;7 [[WebIndex]]<br />&nbsp;&nbsp;7 [[WebSearch]]<br />&nbsp;&nbsp;7 [[Criterion4GeneralComments]] |  |
| Mar 2013 |  423 |  0 |  0 | 264 [[WebHome]]<br />&nbsp;17 [[ComparisonOfExistingSolutions]]<br />&nbsp;15 [[WebChanges]]<br />&nbsp;12 [[WebNotify]]<br />&nbsp;11 [[WebTopicList]]<br />&nbsp;11 [[WebSearchAdvanced]]<br />&nbsp;10 [[WebPreferences]]<br />&nbsp;10 [[WebStatistics]]<br />&nbsp;&nbsp;8 [[WebSearch]]<br />&nbsp;&nbsp;8 [[Criterion2GeneralComments]]<br />&nbsp;&nbsp;7 [[Criterion6GeneralComments]] |  |
| Feb 2013 |  578 |  0 |  0 | 325 [[WebHome]]<br />&nbsp;93 [[ComparisonOfExistingSolutions]]<br />&nbsp;26 [[WebStatistics]]<br />&nbsp;24 [[WebPreferences]]<br />&nbsp;18 [[WebChanges]]<br />&nbsp;15 [[WebSearchAdvanced]]<br />&nbsp;13 [[WebNotify]]<br />&nbsp;11 [[WebTopicList]]<br />&nbsp;&nbsp;6 [[WebTopicCreator]]<br />&nbsp;&nbsp;4 [[WebIndex]]<br />&nbsp;&nbsp;4 [[Criterion4GeneralComments]] |  |
| Jan 2013 |  377 |  0 |  0 | 250 [[WebHome]]<br />&nbsp;16 [[WebStatistics]]<br />&nbsp;10 [[WebTopicCreator]]<br />&nbsp;&nbsp;9 [[Criterion13GeneralComments]]<br />&nbsp;&nbsp;9 [[ComparisonOfExistingSolutions]]<br />&nbsp;&nbsp;7 [[WebIndex]]<br />&nbsp;&nbsp;6 [[WebPreferences]]<br />&nbsp;&nbsp;6 [[WebChanges]]<br />&nbsp;&nbsp;5 [[WebNotify]]<br />&nbsp;&nbsp;5 [[Criterion3GeneralComments]]<br />&nbsp;&nbsp;4 [[WebTopicList]] |  |
| Dec 2012 |  673 |  0 |  0 | 368 [[WebHome]]<br />&nbsp;87 [[ComparisonOfExistingSolutions]]<br />&nbsp;37 [[WebStatistics]]<br />&nbsp;22 [[WebPreferences]]<br />&nbsp;18 [[WebNotify]]<br />&nbsp;18 [[WebChanges]]<br />&nbsp;11 [[WebSearchAdvanced]]<br />&nbsp;11 [[WebTopicList]]<br />&nbsp;10 [[Criterion10GeneralComments]]<br />&nbsp;&nbsp;9 [[WebIndex]]<br />&nbsp;&nbsp;8 [[Criterion11GeneralComments]] |  |
| Nov 2012 |  325 |  0 |  0 | 122 [[WebHome]]<br />110 [[ComparisonOfExistingSolutions]]<br />&nbsp;&nbsp;9 [[WebPreferences]]<br />&nbsp;&nbsp;9 [[WebStatistics]]<br />&nbsp;&nbsp;5 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;5 [[WebTopicList]]<br />&nbsp;&nbsp;5 [[WebNotify]]<br />&nbsp;&nbsp;5 [[Criterion8GeneralComments]]<br />&nbsp;&nbsp;5 [[Criterion13GeneralComments]]<br />&nbsp;&nbsp;4 [[Criterion10GeneralComments]]<br />&nbsp;&nbsp;4 [[Criterion9GeneralComments]] |  |
| Oct 2012 |  533 |  0 |  0 | 287 [[WebHome]]<br />&nbsp;86 [[ComparisonOfExistingSolutions]]<br />&nbsp;17 [[WebChanges]]<br />&nbsp;13 [[WebStatistics]]<br />&nbsp;10 [[WebTopicList]]<br />&nbsp;10 [[WebNotify]]<br />&nbsp;10 [[WebSearch]]<br />&nbsp;&nbsp;9 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;9 [[WebPreferences]]<br />&nbsp;&nbsp;7 [[Criterion10GeneralComments]]<br />&nbsp;&nbsp;7 [[TaxLitStdLevel1]] |  |
| Sep 2012 |  1045 |  0 |  0 | 581 [[ComparisonOfExistingSolutions]]<br />260 [[WebHome]]<br />&nbsp;49 [[WebPreferences]]<br />&nbsp;34 [[WebStatistics]]<br />&nbsp;15 [[WebNotify]]<br />&nbsp;14 [[WebChanges]]<br />&nbsp;&nbsp;9 [[Criterion3GeneralComments]]<br />&nbsp;&nbsp;8 [[WebTopicList]]<br />&nbsp;&nbsp;8 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;7 [[Criterion9GeneralComments]]<br />&nbsp;&nbsp;6 [[WebIndex]] |  |
| Aug 2012 |  1045 |  0 |  0 | 438 [[ComparisonOfExistingSolutions]]<br />334 [[WebHome]]<br />&nbsp;34 [[WebNotify]]<br />&nbsp;33 [[WebStatistics]]<br />&nbsp;32 [[WebPreferences]]<br />&nbsp;20 [[WebChanges]]<br />&nbsp;13 [[WebTopicList]]<br />&nbsp;13 [[Criterion13GeneralComments]]<br />&nbsp;12 [[Criterion8GeneralComments]]<br />&nbsp;12 [[Criterion5GeneralComments]]<br />&nbsp;12 [[Criterion1GeneralComments]] |  |
| Jul 2012 |  383 |  0 |  0 | 224 [[WebHome]]<br />&nbsp;15 [[WebNotify]]<br />&nbsp;15 [[WebChanges]]<br />&nbsp;14 [[WebStatistics]]<br />&nbsp;10 [[WebTopicList]]<br />&nbsp;10 [[WebIndex]]<br />&nbsp;&nbsp;9 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;9 [[ComparisonOfExistingSolutions]]<br />&nbsp;&nbsp;7 [[Criterion5GeneralComments]]<br />&nbsp;&nbsp;7 [[WebPreferences]]<br />&nbsp;&nbsp;6 [[WebTopicCreator]] |  |
| Jun 2012 |  535 |  0 |  0 | 296 [[WebHome]]<br />&nbsp;19 [[WebChanges]]<br />&nbsp;17 [[WebStatistics]]<br />&nbsp;13 [[WebTopicList]]<br />&nbsp;13 [[WebNotify]]<br />&nbsp;13 [[WebLeftBar]]<br />&nbsp;13 [[Criterion11GeneralComments]]<br />&nbsp;12 [[WebSearchAdvanced]]<br />&nbsp;11 [[Criterion10GeneralComments]]<br />&nbsp;11 [[WebIndex]]<br />&nbsp;11 [[WebPreferences]] |  |
| May 2012 |  491 |  0 |  0 | 202 [[WebHome]]<br />&nbsp;19 [[ComparisonOfExistingSolutions]]<br />&nbsp;17 [[WebTopicList]]<br />&nbsp;16 [[WebChanges]]<br />&nbsp;16 [[WebStatistics]]<br />&nbsp;15 [[WebSearchAdvanced]]<br />&nbsp;15 [[Criterion13GeneralComments]]<br />&nbsp;14 [[Criterion10GeneralComments]]<br />&nbsp;14 [[Criterion11GeneralComments]]<br />&nbsp;13 [[WebIndex]]<br />&nbsp;11 [[WebPreferences]] |  |
| Apr 2012 |  1052 |  0 |  0 | 420 [[ComparisonOfExistingSolutions]]<br />295 [[WebHome]]<br />&nbsp;46 [[WebStatistics]]<br />&nbsp;30 [[WebChanges]]<br />&nbsp;22 [[WebTopicList]]<br />&nbsp;22 [[WebPreferences]]<br />&nbsp;21 [[WebSearchAdvanced]]<br />&nbsp;15 [[WebIndex]]<br />&nbsp;15 [[WebNotify]]<br />&nbsp;13 [[Criterion13GeneralComments]]<br />&nbsp;12 [[Criterion10GeneralComments]] |  |
| Mar 2012 |  850 |  0 |  0 | 355 [[WebHome]]<br />168 [[ComparisonOfExistingSolutions]]<br />&nbsp;54 [[WebStatistics]]<br />&nbsp;28 [[WebSearchAdvanced]]<br />&nbsp;24 [[WebChanges]]<br />&nbsp;23 [[WebTopicList]]<br />&nbsp;19 [[WebPreferences]]<br />&nbsp;17 [[WebLeftBar]]<br />&nbsp;16 [[WebNotify]]<br />&nbsp;13 [[WebIndex]]<br />&nbsp;13 [[Criterion13GeneralComments]] |  |
| Feb 2012 |  1430 |  0 |  0 | 724 [[ComparisonOfExistingSolutions]]<br />362 [[WebHome]]<br />103 [[WebStatistics]]<br />&nbsp;28 [[WebChanges]]<br />&nbsp;23 [[WebPreferences]]<br />&nbsp;20 [[WebTopicList]]<br />&nbsp;14 [[WebNotify]]<br />&nbsp;13 [[WebSearchAdvanced]]<br />&nbsp;13 [[WebIndex]]<br />&nbsp;13 [[Criterion13GeneralComments]]<br />&nbsp;11 [[WebTopicCreator]] |  |
| Jan 2012 |  331 |  0 |  0 | 210 [[WebHome]]<br />&nbsp;19 [[WebChanges]]<br />&nbsp;13 [[WebTopicList]]<br />&nbsp;12 [[ComparisonOfExistingSolutions]]<br />&nbsp;10 [[WebIndex]]<br />&nbsp;10 [[WebPreferences]]<br />&nbsp;&nbsp;8 [[WebStatistics]]<br />&nbsp;&nbsp;7 [[Criterion10GeneralComments]]<br />&nbsp;&nbsp;6 [[WebLeftBar]]<br />&nbsp;&nbsp;6 [[Criterion1GeneralComments]]<br />&nbsp;&nbsp;5 [[WebNotify]] |  |
| Dec 2011 |  427 |  0 |  0 | 238 [[WebHome]]<br />&nbsp;46 [[ComparisonOfExistingSolutions]]<br />&nbsp;18 [[WebStatistics]]<br />&nbsp;15 [[WebChanges]]<br />&nbsp;14 [[WebPreferences]]<br />&nbsp;10 [[WebNotify]]<br />&nbsp;&nbsp;9 [[WebTopicList]]<br />&nbsp;&nbsp;8 [[WebTopicCreator]]<br />&nbsp;&nbsp;7 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;7 [[Criterion10GeneralComments]]<br />&nbsp;&nbsp;7 [[WebSearch]] |  |
| Nov 2011 |  526 |  0 |  0 | 352 [[WebHome]]<br />&nbsp;43 [[ComparisonOfExistingSolutions]]<br />&nbsp;24 [[WebStatistics]]<br />&nbsp;14 [[WebPreferences]]<br />&nbsp;&nbsp;9 [[WebTopicList]]<br />&nbsp;&nbsp;9 [[WebChanges]]<br />&nbsp;&nbsp;7 [[WebSearch]]<br />&nbsp;&nbsp;6 [[WebSearchAdvanced]]<br />&nbsp;&nbsp;6 [[WebTopicCreator]]<br />&nbsp;&nbsp;6 [[WebNotify]]<br />&nbsp;&nbsp;5 [[Criterion10GeneralComments]] |  |
| Oct 2011 |  451 |  5 |  3 | 159 [[WebHome]]<br />&nbsp;49 [[ComparisonOfExistingSolutions]]<br />&nbsp;34 [[WebStatistics]]<br />&nbsp;29 [[WebChanges]]<br />&nbsp;22 [[WebPreferences]]<br />&nbsp;19 [[WebNotify]]<br />&nbsp;14 [[WebIndex]]<br />&nbsp;12 [[WebTopicList]]<br />&nbsp;12 [[WebTopicCreator]]<br />&nbsp;10 [[Criterion11GeneralComments]]<br />&nbsp;&nbsp;9 [[WebSearch]] | &nbsp;&nbsp;8 Main.AnnaWeitzman |
| Sep 2011 |  467 |  0 |  0 | 194 [[WebHome]]<br />&nbsp;39 [[WebStatistics]]<br />&nbsp;33 [[WebNotify]]<br />&nbsp;21 [[WebChanges]]<br />&nbsp;19 [[WebPreferences]]<br />&nbsp;16 [[WebSearchAdvanced]]<br />&nbsp;16 [[WebTopicList]]<br />&nbsp;13 [[WebTopicCreator]]<br />&nbsp;13 [[ComparisonOfExistingSolutions]]<br />&nbsp;12 [[WebIndex]]<br />&nbsp;11 [[WebSearch]] |  |
